"Date","Price","Open","High","Low","Vol.","Change %"
"03/04/2013","468.74","477.04","479.06","468.74","74.56K","-1.76%"
"03/01/2013","477.15","476.51","480.39","475.46","55.93K","0.55%"
"02/28/2013","474.56","465.72","476.41","465.72","53.25K","1.90%"
"02/27/2013","465.72","465.89","467.50","459.64","71.44K","0.14%"
"02/26/2013","465.05","482.50","482.50","463.64","93.97K","-3.85%"
"02/25/2013","483.69","481.67","483.97","478.30","49.62K","1.26%"
"02/22/2013","477.69","482.03","487.11","470.23","107.35K","0.20%"
"02/21/2013","476.73","494.83","497.70","476.73","123.31K","-3.66%"
"02/20/2013","494.83","487.99","495.82","487.68","78.55K","0.83%"
"02/19/2013","490.78","493.40","495.39","490.33","104.49K","-0.64%"
"02/18/2013","493.95","497.87","497.87","493.95","69.42K","-0.02%"
"02/08/2013","494.03","491.85","495.72","489.64","60.72K","0.70%"
