"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 10, 2020","15,680.0","15,770.0","15,860.0","15,670.0","408.93K","-0.19%"
"Dec 09, 2020","15,710.0","15,800.0","15,800.0","15,600.0","338.01K","-0.57%"
"Dec 08, 2020","15,800.0","15,550.0","15,800.0","15,490.0","913.25K","1.61%"
"Dec 07, 2020","15,550.0","15,800.0","15,800.0","15,450.0","544.27K","0.32%"
"Dec 04, 2020","15,500.0","15,600.0","15,600.0","15,410.0","1.27M","-0.64%"
"Dec 03, 2020","15,600.0","15,520.0","15,600.0","15,400.0","272.11K","0.65%"
"Dec 02, 2020","15,500.0","15,530.0","15,530.0","15,400.0","502.79K","-0.13%"
"Dec 01, 2020","15,520.0","15,520.0","15,520.0","15,130.0","680.06K","0.00%"
"Nov 30, 2020","15,520.0","15,200.0","15,520.0","15,200.0","473.39K","2.24%"
"Nov 27, 2020","15,180.0","15,100.0","15,180.0","15,040.0","238.98K","0.53%"
"Nov 26, 2020","15,100.0","14,970.0","15,100.0","14,820.0","507.58K","0.87%"
"Nov 25, 2020","14,970.0","15,000.0","15,000.0","14,900.0","465.40K","0.47%"
"Nov 24, 2020","14,900.0","15,110.0","15,110.0","14,740.0","749.31K","-1.32%"
"Nov 23, 2020","15,100.0","14,710.0","15,100.0","14,610.0","1.11M","2.72%"
"Nov 20, 2020","14,700.0","14,700.0","14,740.0","14,600.0","509.91K","0.00%"
"Nov 19, 2020","14,700.0","14,800.0","14,800.0","14,570.0","68.33K","0.62%"
"Nov 18, 2020","14,610.0","15,000.0","15,000.0","14,550.0","88.60K","-0.61%"
"Nov 17, 2020","14,700.0","14,450.0","14,700.0","14,360.0","114.40K","2.51%"
"Nov 16, 2020","14,340.0","14,700.0","14,700.0","14,340.0","230.66K","-2.12%"
"Nov 13, 2020","14,650.0","14,300.0","14,650.0","14,300.0","629.06K","2.81%"
"Nov 12, 2020","14,250.0","14,200.0","14,250.0","14,150.0","130.53K","0.21%"
"Nov 11, 2020","14,220.0","14,220.0","14,220.0","14,000.0","234.51K","0.00%"
"Nov 10, 2020","14,220.0","14,400.0","14,400.0","14,080.0","1.05M","1.07%"
"Nov 09, 2020","14,070.0","13,880.0","14,070.0","13,880.0","1.25M","1.37%"
"Nov 06, 2020","13,880.0","13,950.0","13,950.0","13,800.0","527.91K","-0.43%"
"Nov 05, 2020","13,940.0","14,200.0","14,200.0","13,940.0","219.45K","-1.83%"
"Nov 04, 2020","14,200.0","14,100.0","14,200.0","13,890.0","109.16K","0.71%"
"Nov 03, 2020","14,100.0","14,100.0","14,110.0","14,030.0","146.92K","0.00%"
"Nov 02, 2020","14,100.0","13,920.0","14,110.0","13,910.0","12.20K","1.29%"
"Oct 30, 2020","13,920.0","13,900.0","13,920.0","13,600.0","196.71K","0.36%"
"Oct 29, 2020","13,870.0","13,500.0","13,870.0","13,460.0","168.16K","1.24%"
"Oct 28, 2020","13,700.0","14,150.0","14,150.0","13,680.0","353.62K","-3.18%"
"Oct 27, 2020","14,150.0","14,200.0","14,210.0","14,050.0","634.43K","-1.74%"
"Oct 26, 2020","14,400.0","14,420.0","14,530.0","14,350.0","966.90K","0.00%"
"Oct 23, 2020","14,400.0","14,400.0","14,400.0","14,280.0","342.53K","1.41%"
"Oct 22, 2020","14,200.0","14,150.0","14,200.0","14,040.0","86.23K","0.35%"
"Oct 21, 2020","14,150.0","14,250.0","14,350.0","14,150.0","150.14K","-0.70%"
