symbol,date,price
Rua,2019-07-15,13255804.8652678
Rua,2019-07-16,13251542.7136594
Rua,2019-07-17,13246637.2045991
Rua,2019-07-18,13250454.3897229
Rua,2019-07-19,13288645.1052097
Rua,2019-07-22,13301495.8818132
Rua,2019-07-23,13306060.9029247
Rua,2019-07-24,13313352.9864763
Rua,2019-07-25,13292723.9667499
Rua,2019-07-26,13297785.1618405
Rua,2019-07-29,13303639.2397666
Rua,2019-07-30,13293746.012133
Rua,2019-07-31,13288902.7591299
Rua,2019-08-01,13294159.5122038
Rua,2019-08-02,13300927.1940403
Rua,2019-08-05,13302432.7928252
Rua,2019-08-06,13298820.0964859
Rua,2019-08-07,13299108.7552037
Rua,2019-08-08,13308926.4431073
Rua,2019-08-09,13324871.3996048
Rua,2019-08-12,13330491.1863441
Rua,2019-08-13,13341799.076521
Rua,2019-08-14,13346554.9195151
Rua,2019-08-15,13348810.1895835
Rua,2019-08-16,13355757.5748727
Rua,2019-08-19,13354814.8647363
Rua,2019-08-20,13356734.8221272
Rua,2019-08-21,13362364.8192922
Rua,2019-08-22,13362858.0309964
Rua,2019-08-23,13359464.7031102
Rua,2019-08-26,13371661.3364611
Rua,2019-08-27,13374752.6808222
Rua,2019-08-28,13368887.0459524
Rua,2019-08-29,13358474.5582123
Rua,2019-08-30,13362516.6414552
Rua,2019-09-03,13379430.8670836
Rua,2019-09-04,13382011.1776437
Rua,2019-09-05,13386580.2636601
Rua,2019-09-06,13383120.924719
Rua,2019-09-09,13387804.9991524
Rua,2019-09-10,13385626.2091665
Rua,2019-09-11,13382483.245759
Rua,2019-09-12,13391920.4289133
Rua,2019-09-13,13407261.1169905
Rua,2019-09-16,13409665.3383284
Rua,2019-09-17,13413872.232669
Rua,2019-09-18,13412638.4800018
Rua,2019-09-19,13410428.1268627
Rua,2019-09-20,13415259.1209132
Rua,2019-09-23,13417128.5306923
Rua,2019-09-24,13447317.1068152
Rua,2019-09-25,13446430.076209
Rua,2019-09-26,13459104.9087092
Rua,2019-09-27,13466513.2034134
Rua,2019-09-30,13464150.3973595
Rua,2019-10-01,13472152.4623256
Rua,2019-10-02,13478784.750362
Rua,2019-10-03,13473010.6628172
Rua,2019-10-04,13479263.162764
Rua,2019-10-07,13483326.2632656
Rua,2019-10-08,13483326.2632656
Rua,2019-10-09,13482595.1385946
Rua,2019-10-10,13482141.5105647
Rua,2019-10-11,13474711.9443284
Rua,2019-10-14,13477303.821962
Rua,2019-10-15,13483789.3726147
Rua,2019-10-16,13481915.2253738
